"","students","week","commitment_level","Task done on time 1","Task done on time 2","Work accepted by others 1","Work accepted by others 2","Positive tone 1","Positive tone 2","Initiate conversations 1","Initiate conversations 2","Help others 1","Help others 2","Completes more tasks 1","Completes more tasks 2","Assigns tasks 1","Assigns tasks 2","Review work from others 1","Review work from others 2","Initiate meeting 1","Initiate meeting 2"
"297",22,"10","low",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"298",22,"11","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"299",22,"12","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"300",23,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"301",23,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"302",23,"2","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"303",23,"3","low",0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"304",23,"4","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"305",23,"5","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"306",23,"6","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"307",23,"7","low",0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"308",23,"8","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"309",23,"9","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"310",23,"10","low",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
"311",23,"11","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"312",23,"12","low",0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"313",24,"0","low",0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0
"314",24,"1","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"315",24,"2","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"316",24,"3","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"317",24,"4","low",0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"318",24,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"319",24,"6","low",0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"320",24,"7","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"321",24,"8","low",0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0
"322",24,"9","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"323",24,"10","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"324",24,"11","low",1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"325",24,"12","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"326",25,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"327",25,"1","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"328",25,"2","low",0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
"329",25,"3","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"330",25,"4","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"331",25,"5","low",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"332",25,"6","low",0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"333",25,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"334",25,"8","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"335",25,"9","low",0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
"336",25,"10","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"337",25,"11","low",0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"338",25,"12","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"339",26,"0","low",0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"340",26,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"341",26,"2","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"342",26,"3","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"343",26,"4","low",0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"344",26,"5","low",0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"345",26,"6","low",1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"346",26,"7","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"347",26,"8","low",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"348",26,"9","low",1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"349",26,"10","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"350",26,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"351",26,"12","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"352",27,"0","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"353",27,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
"354",27,"2","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"355",27,"3","low",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"356",27,"4","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"357",27,"5","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"358",27,"6","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"359",27,"7","low",0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
"360",27,"8","low",1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"361",27,"9","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"362",27,"10","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"363",27,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"364",27,"12","low",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"365",28,"0","low",1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"366",28,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"367",28,"2","low",0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
"368",28,"3","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"369",28,"4","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"370",28,"5","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"371",28,"6","low",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
"372",28,"7","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"373",28,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"374",28,"9","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"375",28,"10","low",0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"376",28,"11","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"377",28,"12","low",1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
"378",29,"0","low",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"379",29,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"380",29,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"381",29,"3","low",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"382",29,"4","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"383",29,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"384",29,"6","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"385",29,"7","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"386",29,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"387",29,"9","low",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"388",29,"10","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"389",29,"11","low",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"390",29,"12","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"391",30,"0","low",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"392",30,"1","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"393",30,"2","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"394",30,"3","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"395",30,"4","low",0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"396",30,"5","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"397",30,"6","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
"398",30,"7","low",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"399",30,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"400",30,"9","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"401",30,"10","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"402",30,"11","low",1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"403",30,"12","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"404",31,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"405",31,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"406",31,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"407",31,"3","low",0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"408",31,"4","low",1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"409",31,"5","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"410",31,"6","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"411",31,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"412",31,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"413",31,"9","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"414",31,"10","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"415",31,"11","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"416",31,"12","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"417",32,"0","low",1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"418",32,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"419",32,"2","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"420",32,"3","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"421",32,"4","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"422",32,"5","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"423",32,"6","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"424",32,"7","low",1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
"425",32,"8","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"426",32,"9","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"427",32,"10","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"428",32,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"429",32,"12","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"430",33,"0","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"431",33,"1","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"432",33,"2","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"433",33,"3","low",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"434",33,"4","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"435",33,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"436",33,"6","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"437",33,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"438",33,"8","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
"439",33,"9","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"440",33,"10","low",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"441",33,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"442",33,"12","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"443",34,"0","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"444",34,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"445",34,"2","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
"446",34,"3","low",1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"447",34,"4","low",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"448",34,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"449",34,"6","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"450",34,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"451",34,"8","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"452",34,"9","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"453",34,"10","low",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"454",34,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"455",34,"12","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"456",35,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"457",35,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"458",35,"2","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"459",35,"3","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"460",35,"4","low",0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"461",35,"5","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"462",35,"6","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"463",35,"7","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"464",35,"8","low",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"465",35,"9","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"466",35,"10","low",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"467",35,"11","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"468",35,"12","low",1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"469",36,"0","low",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"470",36,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"471",36,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
"472",36,"3","low",1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"473",36,"4","low",1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
"474",36,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"475",36,"6","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"476",36,"7","low",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"477",36,"8","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"478",36,"9","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"479",36,"10","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"480",36,"11","low",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"481",36,"12","low",0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
"482",37,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"483",37,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"484",37,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"485",37,"3","low",0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"486",37,"4","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"487",37,"5","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"488",37,"6","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"489",37,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"490",37,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"491",37,"9","low",0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"492",37,"10","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"493",37,"11","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"494",37,"12","low",0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
"495",38,"0","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"496",38,"1","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"497",38,"2","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"498",38,"3","low",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"499",38,"4","low",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"500",38,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"501",38,"6","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"502",38,"7","low",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"503",38,"8","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"504",38,"9","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"505",38,"10","low",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"506",38,"11","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"507",38,"12","low",0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"508",39,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"509",39,"1","low",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"510",39,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"511",39,"3","low",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"512",39,"4","low",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"513",39,"5","low",0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
"514",39,"6","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"515",39,"7","low",1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"516",39,"8","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"517",39,"9","low",1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"518",39,"10","low",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"519",39,"11","low",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
"520",39,"12","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"521",40,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"522",40,"1","low",1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"523",40,"2","low",0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
"524",40,"3","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"525",40,"4","low",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"526",40,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"527",40,"6","low",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"528",40,"7","low",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"529",40,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"530",40,"9","low",1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"531",40,"10","low",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"532",40,"11","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"533",40,"12","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"534",41,"0","low",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"535",41,"1","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"536",41,"2","low",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"537",41,"3","low",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"538",41,"4","low",0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"539",41,"5","low",1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
"540",41,"6","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
"541",41,"7","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"542",41,"8","low",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"543",41,"9","low",1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
"544",41,"10","low",0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0
"545",41,"11","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"546",41,"12","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"547",42,"0","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"548",42,"1","low",0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"549",42,"2","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"550",42,"3","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"551",42,"4","low",0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"552",42,"5","low",0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"553",42,"6","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"554",42,"7","low",0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"555",42,"8","low",1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"556",42,"9","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"557",42,"10","low",0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0
"558",42,"11","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"559",42,"12","low",1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"560",43,"0","low",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"561",43,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"562",43,"2","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"563",43,"3","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"564",43,"4","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"565",43,"5","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"566",43,"6","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"567",43,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"568",43,"8","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"569",43,"9","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"570",43,"10","low",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"571",43,"11","low",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"572",43,"12","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"573",44,"0","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"574",44,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"575",44,"2","low",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"576",44,"3","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"577",44,"4","low",1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"578",44,"5","low",0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
"579",44,"6","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"580",44,"7","low",1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"581",44,"8","low",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"582",44,"9","low",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"583",44,"10","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
"584",44,"11","low",1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"585",44,"12","low",1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
"586",45,"0","low",0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"587",45,"1","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"588",45,"2","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"589",45,"3","low",0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"590",45,"4","low",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"591",45,"5","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"592",45,"6","low",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"593",45,"7","low",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"594",45,"8","low",0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"595",45,"9","low",1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"596",45,"10","low",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
